"pco_1","pco_2","pco_3","pco_4","pco_5","pco_6","pco_7","pco_8","pco_9","pco_10","pco_11","pco_12","pco_13","pco_14","pco_15","pco_16","pco_17","tree_match"
32.0923419203862,35.741051415911,-30.150058861346,14.9711714701161,11.0273678009888,-3.18136723874101,-4.63318353039874,4.71085216723972,-6.02662395417659,-12.3619161186976,-9.3822556620319,8.2538031956661,-0.73098000155979,0.302516138749204,3.24822764796265,0.446732507850593,0.503560030903628,"Antrozous pallidus"
-73.9528494165639,7.37652736142245,1.41060699110248,-5.93116032178122,3.45797624146403,14.1192973612731,-15.669596099359,-4.00774660716405,3.37013244568162,-5.18180969053428,5.76311653452621,1.85773797021313,7.51924474072017,-17.9745785478461,-0.630234050231566,2.10949190032451,5.4348920484253,"Aproteles bulmerae"
21.3890074659811,-50.1522037524127,-11.6022307698108,12.21113133195,-11.4148848473591,12.153398617443,-4.8690486036522,15.8795851192239,-0.535554304793618,11.2130532635627,-2.43432836582962,8.36656974215204,6.30604509177272,4.96473389553558,-4.55230650730303,6.60805407974407,4.08570961199783,"Ardops nichollsi"
32.7102010652949,36.7447011915965,-30.2821922473951,14.9379474099971,11.0877555794096,-2.73787580076017,-3.998526230398,3.97418808395398,-5.01725816398899,-8.58395889131909,-5.20560102605251,3.82478085416172,-0.461291277699045,-0.0892756306562139,-1.15575780511854,0.906574032105096,-1.30743652670336,"Arielulus aureocollaris"
32.5980507872142,36.6076334938719,-30.3890292855291,15.0151831294604,11.1288021227684,-2.84804704825677,-4.17457849888994,4.2023731272209,-5.33933226405274,-9.55261478696987,-6.15558416176818,4.77447644014094,-0.538155851235099,-0.00332166691077012,-0.387772801186255,0.932469000918544,-1.00886890215405,"Arielulus circumdatus"
32.6510107770869,36.6749337013209,-30.3322370688128,14.9733047560798,11.0904831187916,-2.79596853075474,-4.09831155188252,4.10857137780968,-5.20430449327409,-9.1360428663854,-5.74848370188773,4.37017700227899,-0.503190982914126,-0.0412761666328892,-0.698020903903166,0.921523972959811,-1.14061813583346,"Arielulus cuprosus"
32.9662378252761,36.8752514194052,-30.0830365677511,14.708301459356,11.0411224973385,-2.43953301086478,-3.31376283814356,3.21936688060958,-3.84922294841236,-4.63259029273593,-1.40600902796815,0.224105164409853,-0.335553884149547,-0.333947148632852,-4.27509151400516,0.280465206803751,-1.65265112620973,"Arielulus societatis"
35.7964490818105,24.8089690597586,5.52106765396137,-5.50748473192442,-14.0977691000199,13.1516915545728,13.9025290054561,-14.1797265643887,14.0880984178775,7.94131957431656,-4.62951887655206,8.23310147901897,1.70886694680146,0.280550503703766,12.0643301831694,2.40895781466609,-0.13529305721081,"Arielulus torquatus"
21.3675589563142,-50.1435057722725,-11.6942728237169,12.2443486140074,-11.5602434004553,12.1024982766293,-4.95356545813043,15.8561415584912,-0.403729219733009,11.2722281223771,-2.51377124290429,8.43649445473933,6.28898077785755,4.93832743373471,-4.63613639284608,6.80020103201461,3.94741537172635,"Ariteus flavescens"
21.0150706353913,-50.191360206389,-13.3571326485941,12.7144585014123,-14.5204253490725,10.3656695402525,-6.65155318470426,14.4093989599251,2.03932948703979,10.7820439992742,-3.62069191192221,8.28188207181812,4.26621599468148,2.91251841245606,-5.21937594354726,7.81935047789689,0.235050270514579,"Artibeus jamaicensis"
21.1083187523584,-50.1577253535294,-12.877634610101,12.5835070120291,-13.6790578352436,10.9344219510568,-6.17544251636139,14.9779314620967,1.30895391203572,11.0821028361928,-3.35060526803781,8.50998758474893,4.99332238857149,3.60383236390502,-5.17576480597066,7.79012053255154,1.34676223750647,"Artibeus amplus"
20.9076370506527,-50.2387218533343,-13.8708560341605,12.856785352045,-15.311474687862,9.6768537013175,-7.07825318160856,13.5582375089603,2.82550942674648,10.2437932038,-3.86805251877672,7.87051330212831,3.45837761635014,2.19258507522684,-5.14552648566421,7.70806668177149,-0.83272041735254,"Artibeus concolor"
21.0357463121603,-50.1981434635858,-13.2450782658746,12.6769872982407,-14.2956146946614,10.4813578993728,-6.5239860491557,14.5240085520951,1.86091014628671,10.8456252529413,-3.55890224428446,8.35187395332381,4.43259386299972,3.08416689123254,-5.23093959090195,7.88713790488389,0.508955686589881,"Artibeus fimbriatus"
20.9813958236937,-50.2112032990955,-13.5313884870002,12.7801045833969,-14.7485894180731,10.1801664939306,-6.76807443843123,14.1188866453742,2.32016494007179,10.6291826586744,-3.704396077598,8.15593375137356,4.04374034281818,2.69921501184994,-5.19370978638673,7.86138029661599,-0.0832263635945554,"Artibeus fraterculus"
20.9741064338696,-50.2049785360102,-13.5846615535939,12.7892234830354,-14.8945904110215,10.0385646564845,-6.8685731905963,13.975853980872,2.45179760057895,10.5253980832728,-3.73785401096481,8.05630138023633,3.90715757822075,2.57229986287397,-5.18630800834398,7.80608735133759,-0.285397492854835,"Artibeus hirsutus"
20.9516239032251,-50.2120076912595,-13.7283061885924,12.835224500409,-15.1770089307129,9.81241827874897,-7.04153954306218,13.7086564865567,2.71934396122587,10.3479853318827,-3.80730748243687,7.88705682015984,3.65117475198964,2.32972917560391,-5.15413318951545,7.67428819388175,-0.618651259519987,"Artibeus inopinatus"
21.0150706353913,-50.191360206389,-13.3571326485941,12.7144585014123,-14.5204253490725,10.3656695402525,-6.65155318470427,14.4093989599251,2.03932948703979,10.7820439992742,-3.62069191192221,8.28188207181813,4.26621599468148,2.91251841245606,-5.21937594354727,7.81935047789689,0.235050270514582,"Artibeus jamaicensis"
21.0624205477076,-50.1591064726907,-13.1328493017834,12.6669120769608,-14.1558528997761,10.6302309882521,-6.46335806826718,14.6613076528877,1.75003970453379,10.929925520754,-3.50918376556023,8.37078452245023,4.61713533060716,3.22176006671871,-5.21184736526108,7.81768849120592,0.707875896440559,"Artibeus lituratus"
21.0660151698406,-50.1503151983889,-13.0930139859946,12.654771491302,-14.0683073279229,10.7163838119837,-6.39867885221669,14.7607510734998,1.6473219775338,10.9960502126715,-3.47630514297731,8.42975612176856,4.71462989651583,3.31003414103224,-5.19656842260215,7.7784013785082,0.861248148588389,"Artibeus obscurus"
